day_end;start_time;day_of_the_week;domicile;region
Weekend;09:00:00;Saturday;At home;Central East
Weekend;09:00:00;Saturday;At home;Central East
Weekday;09:00:00;Tuesday;At home;Central East
Weekday;09:00:00;Tuesday;At home;Central East
Weekday;09:00:00;Tuesday;At home;Central East
Weekday;09:00:00;Tuesday;At home;Central East
Weekday;07:30:00;Wednesday;At home;Central East
Weekday;07:30:00;Wednesday;At home;Central East
Weekday;07:30:00;Wednesday;At home;Central East
Weekday;09:15:00;Friday;At home;Central East
Weekday;09:15:00;Friday;At home;Central East
Weekend;08:00:00;Sunday;At home;Central East
Weekend;08:00:00;Sunday;At home;Central East
Weekday;07:15:00;Thursday;At home;Central East
Weekday;07:15:00;Thursday;At home;Central East
Weekday;NA;Monday;NA;Central East
Weekday;NA;Monday;NA;Central East
Weekend;NA;Saturday;NA;Central East
Weekday;06:45:00;Wednesday;At home;Central East
Weekday;06:45:00;Wednesday;At home;Central East
Weekday;06:45:00;Wednesday;At home;Central East
Weekday;06:45:00;Wednesday;At home;Central East
Weekend;09:00:00;Saturday;At home;Central East
Weekend;09:00:00;Saturday;At home;Central East
Weekend;09:00:00;Saturday;At home;Central East
Weekend;09:00:00;Saturday;At home;Central East
Weekday;09:45:00;Friday;At home;Central East
Weekday;09:45:00;Friday;At home;Central East
Weekday;07:00:00;Monday;At home;Central East
Weekend;09:20:00;Saturday;At home;Central East
Weekend;09:20:00;Saturday;At home;Central East
Weekend;09:20:00;Saturday;At home;Central East
Weekend;09:20:00;Saturday;At home;Central East
Weekend;11:00:00;Sunday;At home;Central East
Weekend;11:00:00;Sunday;At home;Central East
Weekday;07:15:00;Monday;At home;Central East
Weekday;07:15:00;Monday;At home;Central East
Weekday;07:15:00;Monday;At home;Central East
Weekday;07:15:00;Monday;At home;Central East
Weekday;07:30:00;Tuesday;At home;Central East
Weekday;07:30:00;Tuesday;At home;Central East
Weekday;07:30:00;Tuesday;At home;Central East
Weekday;07:30:00;Tuesday;At home;Central East
Weekday;10:00:00;Friday;Out of home;Central East
Weekend;12:00:00;Sunday;At home;Central East
Weekend;12:00:00;Sunday;At home;Central East
Weekend;12:00:00;Sunday;At home;Central East
Weekend;12:00:00;Sunday;At home;Central East
Weekday;10:00:00;Tuesday;Out of home;Central East
Weekday;10:00:00;Tuesday;Out of home;Central East
Weekday;07:05:00;Monday;At home;Central East
Weekday;07:05:00;Monday;At home;Central East
Weekday;07:10:00;Thursday;At home;Central East
Weekday;07:10:00;Thursday;At home;Central East
Weekend;09:30:00;Sunday;At home;Central East
Weekend;09:30:00;Sunday;At home;Central East
Weekend;09:30:00;Sunday;At home;Central East
Weekday;07:45:00;Tuesday;At home;Central East
Weekday;07:45:00;Tuesday;At home;Central East
Weekday;07:45:00;Tuesday;At home;Central East
Weekday;07:45:00;Tuesday;At home;Central East
Weekday;07:45:00;Tuesday;At home;Central East
Weekday;07:45:00;Tuesday;At home;Central East
Weekday;07:50:00;Friday;At home;Central East
Weekday;07:50:00;Friday;At home;Central East
Weekday;07:50:00;Friday;At home;Central East
Weekday;07:50:00;Friday;At home;Central East
Weekend;09:30:00;Sunday;At home;Central East
Weekend;09:30:00;Sunday;At home;Central East
Weekend;09:30:00;Sunday;At home;Central East
Weekend;09:30:00;Sunday;At home;Central East
Weekday;07:30:00;Friday;Out of home;Central East
Weekday;07:30:00;Friday;Out of home;Central East
Weekday;07:30:00;Friday;Out of home;Central East
Weekday;07:30:00;Friday;Out of home;Central East
Weekend;10:00:00;Sunday;At home;Central East
Weekend;10:00:00;Sunday;At home;Central East
Weekend;10:00:00;Sunday;At home;Central East
Weekday;07:30:00;Tuesday;At home;Central East
Weekday;07:30:00;Tuesday;At home;Central East
Weekday;07:30:00;Tuesday;At home;Central East
Weekday;07:30:00;Tuesday;At home;Central East
Weekday;07:30:00;Tuesday;At home;Central East
Weekend;10:40:00;Sunday;At home;Ile-de-France
Weekend;10:40:00;Sunday;At home;Ile-de-France
Weekend;10:40:00;Sunday;At home;Ile-de-France
Weekday;07:10:00;Wednesday;At home;Ile-de-France
Weekday;07:10:00;Wednesday;At home;Ile-de-France
Weekday;08:05:00;Friday;At home;Ile-de-France
Weekday;08:05:00;Friday;At home;Ile-de-France
Weekday;07:45:00;Friday;At home;Ile-de-France
Weekday;07:45:00;Friday;At home;Ile-de-France
Weekday;07:45:00;Friday;At home;Ile-de-France
Weekday;07:45:00;Friday;At home;Ile-de-France
Weekday;08:35:00;Monday;At home;Ile-de-France
Weekday;08:35:00;Monday;At home;Ile-de-France
Weekend;09:20:00;Saturday;At home;Ile-de-France
Weekend;09:20:00;Saturday;At home;Ile-de-France
Weekend;09:20:00;Saturday;At home;Ile-de-France
Weekday;09:05:00;Monday;At home;Ile-de-France
Weekday;09:05:00;Monday;At home;Ile-de-France
Weekday;07:45:00;Thursday;At home;Ile-de-France
Weekday;07:45:00;Thursday;At home;Ile-de-France
Weekend;09:30:00;Saturday;At home;Ile-de-France
Weekend;09:30:00;Saturday;At home;Ile-de-France
Weekday;07:50:00;Friday;At home;Ile-de-France
Weekday;07:50:00;Friday;At home;Ile-de-France
Weekday;07:50:00;Monday;At home;Ile-de-France
Weekend;07:16:00;Sunday;At home;Ile-de-France
Weekend;07:16:00;Sunday;At home;Ile-de-France
Weekday;07:45:00;Monday;At home;Ile-de-France
Weekday;07:45:00;Monday;At home;Ile-de-France
Weekday;07:45:00;Monday;At home;Ile-de-France
Weekday;07:45:00;Thursday;At home;Ile-de-France
Weekday;07:45:00;Thursday;At home;Ile-de-France
Weekend;09:00:00;Saturday;At home;Ile-de-France
Weekend;09:00:00;Saturday;At home;Ile-de-France
Weekend;09:00:00;Saturday;At home;Ile-de-France
Weekend;09:00:00;Saturday;At home;Ile-de-France
Weekend;09:00:00;Saturday;At home;Ile-de-France
Weekday;07:45:00;Monday;At home;Ile-de-France
Weekday;07:45:00;Monday;At home;Ile-de-France
Weekday;07:45:00;Monday;At home;Ile-de-France
Weekday;07:45:00;Monday;At home;Ile-de-France
Weekday;07:45:00;Monday;At home;Ile-de-France
Weekday;07:45:00;Thursday;At home;Ile-de-France
Weekday;07:45:00;Thursday;At home;Ile-de-France
Weekday;07:45:00;Thursday;At home;Ile-de-France
Weekday;07:45:00;Thursday;At home;Ile-de-France
Weekend;NA;Saturday;NA;Ile-de-France
Weekend;09:00:00;Saturday;At home;Ile-de-France
Weekend;09:00:00;Saturday;At home;Ile-de-France
Weekend;09:00:00;Saturday;At home;Ile-de-France
Weekday;07:30:00;Tuesday;At home;Ile-de-France
Weekday;07:30:00;Tuesday;At home;Ile-de-France
Weekday;07:30:00;Tuesday;At home;Ile-de-France
Weekday;07:30:00;Friday;At home;Ile-de-France
Weekday;07:30:00;Friday;At home;Ile-de-France
Weekday;07:30:00;Friday;At home;Ile-de-France
Weekday;07:40:00;Thursday;At home;Ile-de-France
Weekday;07:40:00;Thursday;At home;Ile-de-France
Weekday;07:40:00;Thursday;At home;Ile-de-France
Weekday;07:40:00;Thursday;At home;Ile-de-France
Weekday;07:40:00;Thursday;At home;Ile-de-France
Weekend;10:00:00;Saturday;At home;Ile-de-France
Weekend;10:00:00;Saturday;At home;Ile-de-France
Weekend;10:00:00;Saturday;At home;Ile-de-France
Weekend;10:00:00;Saturday;At home;Ile-de-France
Weekend;10:00:00;Saturday;At home;Ile-de-France
Weekend;10:00:00;Saturday;At home;Ile-de-France
Weekday;07:40:00;Monday;At home;Ile-de-France
Weekday;07:40:00;Monday;At home;Ile-de-France
Weekday;07:40:00;Monday;At home;Ile-de-France
Weekday;07:40:00;Monday;At home;Ile-de-France
Weekday;06:10:00;Tuesday;At home;Ile-de-France
Weekday;06:10:00;Tuesday;At home;Ile-de-France
Weekday;06:10:00;Tuesday;At home;Ile-de-France
Weekday;06:10:00;Tuesday;At home;Ile-de-France
Weekend;NA;Saturday;NA;Ile-de-France
Weekday;10:10:00;Friday;At home;Ile-de-France
Weekend;08:00:00;Saturday;Out of home;Ile-de-France
Weekend;08:00:00;Saturday;Out of home;Ile-de-France
Weekend;08:00:00;Saturday;Out of home;Ile-de-France
Weekend;08:00:00;Saturday;Out of home;Ile-de-France
Weekend;08:00:00;Saturday;Out of home;Ile-de-France
Weekend;08:00:00;Saturday;Out of home;Ile-de-France
Weekday;08:15:00;Monday;At home;Ile-de-France
Weekday;08:15:00;Monday;At home;Ile-de-France
Weekday;08:15:00;Monday;At home;Ile-de-France
Weekday;08:15:00;Monday;At home;Ile-de-France
Weekday;08:00:00;Wednesday;At home;Ile-de-France
Weekday;08:00:00;Wednesday;At home;Ile-de-France
Weekday;08:00:00;Wednesday;At home;Ile-de-France
Weekday;08:00:00;Wednesday;At home;Ile-de-France
Weekday;08:00:00;Wednesday;At home;Ile-de-France
Weekend;09:25:00;Saturday;At home;Northwest
Weekend;09:25:00;Saturday;At home;Northwest
Weekend;09:25:00;Saturday;At home;Northwest
Weekday;09:28:00;Monday;At home;Northwest
Weekday;09:28:00;Monday;At home;Northwest
Weekday;09:28:00;Monday;At home;Northwest
Weekday;08:30:00;Wednesday;At home;Northwest
Weekday;08:30:00;Wednesday;At home;Northwest
Weekday;08:30:00;Wednesday;At home;Northwest
Weekend;09:45:00;Sunday;At home;Northwest
Weekend;09:45:00;Sunday;At home;Northwest
Weekend;09:45:00;Sunday;At home;Northwest
Weekend;09:45:00;Sunday;At home;Northwest
Weekday;07:15:00;Wednesday;At home;Northwest
Weekday;07:15:00;Wednesday;At home;Northwest
Weekday;07:15:00;Wednesday;At home;Northwest
Weekday;07:15:00;Wednesday;At home;Northwest
Weekday;09:35:00;Tuesday;At home;Northwest
Weekday;09:35:00;Tuesday;At home;Northwest
Weekday;09:35:00;Tuesday;At home;Northwest
Weekday;09:35:00;Tuesday;At home;Northwest
Weekend;09:30:00;Saturday;At home;Northwest
Weekend;09:30:00;Saturday;At home;Northwest
Weekend;09:30:00;Saturday;At home;Northwest
Weekend;09:30:00;Saturday;At home;Northwest
Weekend;09:30:00;Saturday;At home;Northwest
Weekend;09:30:00;Saturday;At home;Northwest
Weekend;09:30:00;Saturday;At home;Northwest
Weekday;07:30:00;Monday;At home;Northwest
Weekday;07:30:00;Monday;At home;Northwest
Weekday;07:30:00;Monday;At home;Northwest
Weekday;07:30:00;Monday;At home;Northwest
Weekday;07:30:00;Monday;At home;Northwest
Weekday;07:45:00;Wednesday;At home;Northwest
Weekday;07:45:00;Wednesday;At home;Northwest
Weekday;07:45:00;Wednesday;At home;Northwest
Weekday;07:30:00;Friday;At home;Northwest
Weekday;07:30:00;Friday;At home;Northwest
Weekday;07:30:00;Friday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekday;08:30:00;Thursday;At home;Northwest
Weekday;08:30:00;Thursday;At home;Northwest
Weekday;08:30:00;Thursday;At home;Northwest
Weekend;10:30:00;Sunday;At home;Northwest
Weekend;10:30:00;Sunday;At home;Northwest
Weekend;10:30:00;Sunday;At home;Northwest
Weekday;09:30:00;Tuesday;At home;Northwest
Weekday;09:30:00;Tuesday;At home;Northwest
Weekday;10:30:00;Thursday;At home;Northwest
Weekday;10:30:00;Thursday;At home;Northwest
Weekday;10:30:00;Thursday;At home;Northwest
Weekday;07:30:00;Monday;At home;Northwest
Weekday;07:30:00;Monday;At home;Northwest
Weekday;07:30:00;Monday;At home;Northwest
Weekend;07:30:00;Saturday;At home;Northwest
Weekend;07:30:00;Saturday;At home;Northwest
Weekend;07:30:00;Saturday;At home;Northwest
Weekday;07:30:00;Friday;At home;Northwest
Weekday;07:30:00;Friday;At home;Northwest
Weekday;07:30:00;Friday;At home;Northwest
Weekday;07:00:00;Tuesday;At home;Northwest
Weekday;07:00:00;Tuesday;At home;Northwest
Weekday;07:00:00;Tuesday;At home;Northwest
Weekday;07:10:00;Tuesday;At home;Northwest
Weekday;07:10:00;Tuesday;At home;Northwest
Weekday;07:10:00;Tuesday;At home;Northwest
Weekend;07:00:00;Saturday;At home;Northwest
Weekend;07:00:00;Saturday;At home;Northwest
Weekday;07:40:00;Thursday;At home;Northwest
Weekday;07:40:00;Thursday;At home;Northwest
Weekday;07:40:00;Thursday;At home;Northwest
Weekend;10:05:00;Sunday;At home;Northwest
Weekday;09:30:00;Wednesday;At home;Northwest
Weekday;09:30:00;Wednesday;At home;Northwest
Weekend;08:15:00;Saturday;At home;Northwest
Weekend;08:15:00;Saturday;At home;Northwest
Weekend;08:15:00;Saturday;At home;Northwest
Weekday;08:15:00;Tuesday;At home;Northwest
Weekday;08:15:00;Tuesday;At home;Northwest
Weekday;08:15:00;Tuesday;At home;Northwest
Weekday;08:20:00;Friday;At home;Northwest
Weekday;08:20:00;Friday;At home;Northwest
Weekday;08:20:00;Friday;At home;Northwest
Weekday;08:50:00;Friday;At home;Northwest
Weekday;08:50:00;Friday;At home;Northwest
Weekday;08:50:00;Friday;At home;Northwest
Weekday;08:50:00;Friday;At home;Northwest
Weekday;08:50:00;Friday;At home;Northwest
Weekday;08:50:00;Friday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekend;10:00:00;Sunday;At home;Northwest
Weekday;07:30:00;Tuesday;At home;Northwest
Weekday;07:30:00;Tuesday;At home;Northwest
Weekday;07:30:00;Tuesday;At home;Northwest
Weekday;07:30:00;Tuesday;At home;Northwest
Weekday;07:30:00;Tuesday;At home;Northwest
Weekday;07:30:00;Wednesday;At home;Northwest
Weekday;07:30:00;Wednesday;At home;Northwest
Weekday;07:30:00;Wednesday;At home;Northwest
Weekday;07:30:00;Wednesday;At home;Northwest
Weekend;09:00:00;Saturday;At home;Northwest
Weekend;09:00:00;Saturday;At home;Northwest
Weekend;09:00:00;Saturday;At home;Northwest
Weekend;09:00:00;Saturday;At home;Northwest
Weekday;07:30:00;Friday;At home;Northwest
Weekend;09:15:00;Sunday;At home;Northwest
Weekend;09:15:00;Sunday;At home;Northwest
Weekday;09:30:00;Tuesday;At home;Northwest
Weekday;09:30:00;Tuesday;At home;Northwest
Weekday;09:30:00;Tuesday;At home;Northwest
Weekday;11:00:00;Thursday;At home;Northwest
Weekday;11:00:00;Thursday;At home;Northwest
Weekday;11:00:00;Thursday;At home;Northwest
Weekday;07:35:00;Thursday;At home;Northwest
Weekday;07:35:00;Thursday;At home;Northwest
Weekend;08:00:00;Sunday;At home;Northwest
Weekend;08:00:00;Sunday;At home;Northwest
Weekday;08:00:00;Tuesday;At home;Northwest
Weekday;07:00:00;Thursday;At home;Northwest
Weekday;07:00:00;Thursday;At home;Northwest
Weekday;07:00:00;Thursday;At home;Northwest
Weekend;07:30:00;Sunday;At home;Northwest
Weekend;07:30:00;Sunday;At home;Northwest
Weekend;07:30:00;Sunday;At home;Northwest
Weekday;08:00:00;Wednesday;At home;Northwest
Weekday;08:00:00;Wednesday;At home;Northwest
Weekday;08:00:00;Wednesday;At home;Northwest
Weekday;08:00:00;Wednesday;At home;Northwest
Weekday;08:00:00;Wednesday;At home;Northwest
Weekday;07:10:00;Tuesday;At home;Ile-de-France
Weekday;07:10:00;Tuesday;At home;Ile-de-France
Weekday;07:10:00;Tuesday;At home;Ile-de-France
Weekday;07:10:00;Tuesday;At home;Ile-de-France
Weekday;07:00:00;Thursday;At home;Ile-de-France
Weekday;07:00:00;Thursday;At home;Ile-de-France
Weekday;07:00:00;Thursday;At home;Ile-de-France
Weekday;07:00:00;Thursday;At home;Ile-de-France
Weekend;09:45:00;Sunday;At home;Ile-de-France
Weekend;09:45:00;Sunday;At home;Ile-de-France
Weekend;09:45:00;Sunday;At home;Ile-de-France
Weekend;09:45:00;Sunday;At home;Ile-de-France
Weekday;NA;Friday;NA;Ile-de-France
Weekday;08:30:00;Wednesday;At home;Ile-de-France
Weekday;08:30:00;Wednesday;At home;Ile-de-France
Weekday;08:30:00;Wednesday;At home;Ile-de-France
Weekend;09:00:00;Sunday;Out of home;Ile-de-France
Weekend;09:00:00;Sunday;Out of home;Ile-de-France
Weekend;09:00:00;Sunday;Out of home;Ile-de-France
Weekend;09:00:00;Sunday;Out of home;Ile-de-France
Weekday;NA;Tuesday;NA;Ile-de-France
Weekday;07:30:00;Friday;At home;Ile-de-France
Weekday;07:30:00;Friday;At home;Ile-de-France
Weekday;07:30:00;Friday;At home;Ile-de-France
Weekend;09:15:00;Sunday;At home;Ile-de-France
Weekend;09:15:00;Sunday;At home;Ile-de-France
Weekend;09:15:00;Sunday;At home;Ile-de-France
Weekday;07:20:00;Friday;At home;Ile-de-France
Weekday;07:20:00;Friday;At home;Ile-de-France
Weekday;07:20:00;Friday;At home;Ile-de-France
Weekend;09:45:00;Sunday;At home;Ile-de-France
Weekend;09:45:00;Sunday;At home;Ile-de-France
Weekend;09:45:00;Sunday;At home;Ile-de-France
Weekday;10:00:00;Tuesday;At home;Ile-de-France
Weekday;10:00:00;Tuesday;At home;Ile-de-France
Weekday;09:30:00;Thursday;At home;Ile-de-France
Weekday;09:30:00;Thursday;At home;Ile-de-France
Weekend;09:00:00;Saturday;At home;Ile-de-France
Weekend;09:00:00;Saturday;At home;Ile-de-France
Weekday;07:25:00;Monday;At home;Ile-de-France
Weekend;08:30:00;Sunday;At home;Ile-de-France
Weekend;08:30:00;Sunday;At home;Ile-de-France
Weekend;08:30:00;Sunday;At home;Ile-de-France
Weekend;08:30:00;Sunday;At home;Ile-de-France
Weekday;06:40:00;Monday;At home;Ile-de-France
Weekday;06:40:00;Monday;At home;Ile-de-France
Weekday;06:40:00;Monday;At home;Ile-de-France
Weekday;06:30:00;Thursday;At home;Ile-de-France
Weekday;06:30:00;Thursday;At home;Ile-de-France
Weekday;09:00:00;Monday;At home;Ile-de-France
Weekday;08:00:00;Thursday;At home;Ile-de-France
Weekday;08:00:00;Thursday;At home;Ile-de-France
Weekday;08:00:00;Thursday;At home;Ile-de-France
Weekend;NA;Saturday;NA;Ile-de-France
Weekend;09:45:00;Saturday;At home;Ile-de-France
Weekday;10:15:00;Friday;At home;Ile-de-France
Weekday;10:15:00;Friday;At home;Ile-de-France
Weekday;10:15:00;Friday;At home;Ile-de-France
Weekday;08:00:00;Friday;Out of home;Ile-de-France
Weekday;08:00:00;Friday;Out of home;Ile-de-France
Weekday;08:00:00;Friday;Out of home;Ile-de-France
Weekday;07:30:00;Wednesday;At home;Ile-de-France
Weekday;07:30:00;Wednesday;At home;Ile-de-France
Weekend;07:45:00;Saturday;At home;Ile-de-France
Weekend;07:45:00;Saturday;At home;Ile-de-France
Weekend;07:45:00;Saturday;At home;Ile-de-France
Weekend;07:45:00;Saturday;At home;Ile-de-France
Weekday;07:25:00;Friday;At home;Ile-de-France
Weekday;07:25:00;Friday;At home;Ile-de-France
Weekday;07:25:00;Friday;At home;Ile-de-France
Weekday;07:25:00;Friday;At home;Ile-de-France
Weekday;07:25:00;Friday;At home;Ile-de-France
Weekend;10:20:00;Saturday;At home;Ile-de-France
Weekend;10:20:00;Saturday;At home;Ile-de-France
Weekend;10:20:00;Saturday;At home;Ile-de-France
Weekend;10:20:00;Saturday;At home;Ile-de-France
Weekday;07:40:00;Monday;Out of home;Ile-de-France
Weekday;07:40:00;Monday;Out of home;Ile-de-France
Weekday;07:40:00;Monday;Out of home;Ile-de-France
Weekday;07:40:00;Monday;Out of home;Ile-de-France
Weekday;07:40:00;Wednesday;Out of home;Ile-de-France
Weekday;07:40:00;Wednesday;Out of home;Ile-de-France
Weekday;07:40:00;Wednesday;Out of home;Ile-de-France
Weekday;07:40:00;Wednesday;Out of home;Ile-de-France
Weekday;07:40:00;Wednesday;Out of home;Ile-de-France
Weekend;09:30:00;Saturday;Out of home;Ile-de-France
Weekend;09:30:00;Saturday;Out of home;Ile-de-France
Weekday;09:45:00;Thursday;At home;Ile-de-France
Weekday;09:45:00;Thursday;At home;Ile-de-France
Weekday;09:45:00;Thursday;At home;Ile-de-France
Weekday;09:45:00;Thursday;At home;Ile-de-France
Weekday;09:30:00;Wednesday;At home;Ile-de-France
Weekday;09:30:00;Wednesday;At home;Ile-de-France
Weekday;09:30:00;Wednesday;At home;Ile-de-France
Weekday;08:15:00;Thursday;At home;Ile-de-France
Weekend;09:45:00;Saturday;At home;Ile-de-France
Weekend;09:45:00;Saturday;At home;Ile-de-France
Weekend;09:45:00;Saturday;At home;Ile-de-France
Weekday;08:30:00;Monday;At home;Ile-de-France
Weekday;08:30:00;Monday;At home;Ile-de-France
Weekday;07:00:00;Monday;At home;Northwest
Weekday;07:00:00;Monday;At home;Northwest
Weekday;07:00:00;Thursday;At home;Northwest
Weekday;07:00:00;Thursday;At home;Northwest
Weekend;09:35:00;Saturday;At home;Northwest
Weekend;09:35:00;Saturday;At home;Northwest
